0	behavioral ecology	religion
1	behavioral ecology	ecology
2	behavioral ecology	communication
3	international relations	sociology
4	international relations	analysis
5	international relations	humanities
6	social science	science
7	social science	engineering
8	social science	chemistry
9	social science	physics
10	biostatistics	epidemiology
11	geotechnical engineering	engineering
12	geotechnical engineering	geography
13	rural sociology	sociology
14	plant pathology	horticulture
15	plant pathology	pathology
16	plant pathology	plant science
17	wood science	science
18	syntax	communication
19	syntax	computational linguistics
20	syntax	analysis
21	french linguistics	linguistics
22	inorganic chemistry	organic chemistry
23	inorganic chemistry	chemistry
24	comparative nutrition	nutrition
25	philosophy of science	religion
26	philosophy of science	philosophy
27	morphology	botany
28	morphology	soil science
29	morphology	paleontology
30	morphology	paleobiology
31	morphology	communication
32	morphology	geology
33	morphology	analysis
34	morphology	syntax
35	morphology	parasitology
36	morphology	linguistics
37	morphology	science
38	morphology	composition
39	morphology	applied linguistics
40	morphology	history
41	physical science	science
42	physical science	religion
43	behavioral economics	science
44	behavioral economics	economics
45	behavioral economics	psychology
46	behavioral economics	economic theory
47	networks	information systems
48	networks	methodologies
49	networks	communication
50	networks	analysis
51	networks	engineering
52	networks	computer science
53	networks	networking
54	networks	mathematics
55	networks	geography
56	geography	religion
57	geography	engineering
58	geography	sociology
59	geography	analysis
60	geography	humanities
61	united states history	history
62	linguistics	botany
63	linguistics	humanities
64	linguistics	communication
65	linguistics	analysis
66	linguistics	social history
67	linguistics	mathematics
68	linguistics	philosophy of science
69	linguistics	geography
70	sociolinguistics	linguistics
71	asian history	history
72	materials science	chemistry
73	materials science	science
74	materials science	physical processes
75	materials science	food science
76	materials science	engineering
77	materials science	environmental sciences
78	materials science	chemical engineering
79	materials science	manufacturing
80	cognitive neuroscience	science
81	cognitive neuroscience	neuroscience
82	cognitive neuroscience	psychology
83	cognitive neuroscience	computer science
84	public affairs	communication
85	parasitology	zoology
86	control theory	mathematics
87	control theory	engineering
88	control theory	analysis
89	thermodynamics	engineering
90	thermodynamics	chemical engineering
91	thermodynamics	polymer chemistry
92	theatre history	theatre
93	theatre history	history
94	quantum physics	mathematics
95	quantum physics	physics
96	biomedical	engineering
97	biomedical	analysis
98	clinical psychology	psychology
99	health psychology	psychology
100	community nutrition	nutrition
101	health communication	communication
102	pathogenic microbiology	microbiology
103	cultural history	public health
104	cultural history	american studies
105	cultural history	history
106	engineering science	science
107	english language and literature	humanities
108	nuclear physics	engineering
109	nuclear physics	physics
110	cosmochemistry	chemistry
111	signal processing	communication
112	signal processing	engineering
113	signal processing	computer science
114	signal processing	dynamic systems
115	signal processing	electrical engineering
116	signal processing	mathematics
117	pharmacology	biochemistry
118	pharmacology	medicinal chemistry
119	pharmacology	engineering
120	pharmacology	chemistry
121	pharmacology	analysis
122	paleontology	zoology
123	diplomatic history	european history
124	diplomatic history	history
125	neurolinguistics	linguistics
126	public health	ecology
127	public health	humanities
128	public health	public affairs
129	public health	analysis
130	public health	engineering
131	public health	toxicology
132	entomology	horticulture
133	entomology	zoology
134	entomology	ecology
135	structural engineering	engineering
136	human geography	geography
137	human geography	humanities
138	pathology	linguistics
139	pathology	genetics
140	pathology	psychology
141	pathology	probability
142	pathology	communication
143	pathology	physical processes
144	pathology	analysis
145	pathology	religion
146	pathology	engineering
147	pathology	neuroscience
148	pathology	composition
149	pathology	criminology
150	ethics and political philosophy	ethics
151	social psychology	sociology
152	social psychology	psychology
153	social psychology	social science
154	immunology	humanities
155	immunology	biochemistry
156	immunology	parasitology
157	immunology	immunopathology
158	immunology	engineering
159	immunology	neuroscience
160	philosophy of language	epistemology
161	philosophy of language	philosophy
162	philosophy of language	computer science
163	food processing	manufacturing
164	german linguistics	linguistics
165	anthropological linguistics	linguistics
166	pragmatics	communication
167	pragmatics	computational linguistics
168	philosophy of religion	history of philosophy
169	philosophy of religion	philosophy
170	philosophy of religion	philosophy of mind
171	philosophy of religion	theology
172	philosophy of religion	religion
173	philosophy of religion	metaphysics
174	atmospheric sciences	science
175	atmospheric sciences	environmental sciences
176	microbial physiology	physiology
