92222	aerodynamics	aerospace engineering
92271	aerodynamics	engineering science
92327	aerodynamics	engineering
92365	aerodynamics	mathematics
92221	aerodynamics	physics
99092	aerospace engineering	engineering
66301	african history	history
23577	agronomy	science
23581	agronomy	animal science
23668	agronomy	botany
23774	agronomy	social science
141493	air traffic control	communication
110941	algebra	geography
110928	algebra	chemistry
110921	algebra	quantum physics
110893	algebra	religion
110856	algebra	mathematics
110843	algebra	economic theory
110842	algebra	applied mathematics
110818	algebra	engineering
110817	algebra	social science
110781	algebra	computer science
15244	algebraic geometry	mathematics
15127	algebraic geometry	algebra
15100	algebraic geometry	physics
156393	algorithms	applied mathematics
156407	algorithms	mathematics
901	american politics	political science
81566	american studies	humanities
81572	american studies	ethnic studies
5707	analysis	computational biology
5698	analysis	computer science
5696	analysis	epidemiology
5687	analysis	thermodynamics
5643	analysis	music theory
5634	analysis	materials science
5442	analysis	sociology
5702	analysis	labor economics
5486	analysis	musicology
5526	analysis	statistical theory
5537	analysis	science
5559	analysis	cancer biology
5562	analysis	oceanography
5577	analysis	political theory
5580	analysis	polymer chemistry
5587	analysis	physiology
5594	analysis	philosophy
5525	analysis	theatre
5616	analysis	zoology
5629	analysis	physics
5734	analysis	social science
5760	analysis	economic theory
5761	analysis	circuits
5773	analysis	mathematics
5782	analysis	artificial intelligence
5791	analysis	ethics
5751	analysis	genetics
5740	analysis	structural engineering
5735	analysis	engineering
5757	analysis	algorithms
5759	analysis	applied mathematics
5799	analysis	psychology
5819	analysis	plant science
5845	analysis	chemistry
5857	analysis	software engineering
5793	analysis	structural materials
144302	analytical chemistry	chemistry
181306	ancient history	history
45257	ancient philosophy	history of philosophy
45282	ancient philosophy	philosophy
58812	animal science	philosophy
58756	animal science	science
184508	anthropological linguistics	linguistics
171327	anthropology	religion
171362	anthropology	chemistry
171320	anthropology	composition
171316	anthropology	psychology
171315	anthropology	humanities
109642	applied linguistics	linguistics
157309	applied mathematics	mathematics
13853	aquatic ecology	engineering
13575	aquatic ecology	ecology
13680	aquatic ecology	oceanography
167766	artificial intelligence	software engineering
167720	artificial intelligence	philosophy of science
167708	artificial intelligence	psychology
137108	asian history	history
96731	astronomy and astrophysics	physics
10047	astrophysics and astronomy	science
10139	astrophysics and astronomy	physics
178271	atmospheric sciences	science
103071	bacteriology	microbiology
103225	bacteriology	pathology
74010	behavioral ecology	ecology
74362	behavioral ecology	religion
74294	behavioral ecology	communication
89309	behavioral economics	economics
89646	behavioral economics	economic theory
89685	behavioral economics	psychology
106563	biochemical nutrition	nutrition
37343	biochemistry	mathematics
37340	biochemistry	dairy science
37312	biochemistry	communication
37305	biochemistry	engineering
37304	biochemistry	social science
37276	biochemistry	physical processes
37415	biochemistry	chemistry
37199	biochemistry	physics
37157	biochemistry	physiology
37389	biochemistry	plant science
37108	biochemistry	nutrition
37107	biochemistry	science
37074	biochemistry	plant biology
37431	biochemistry	chemical engineering
37241	biochemistry	environmental engineering
37111	biochemistry	animal science
37215	biochemistry	cell biology
37413	biochemistry	biomedical
130662	biological engineering	engineering
130746	biological engineering	plant science
127118	biological psychology	psychology
89170	biomaterials	engineering
89280	biomaterials	chemistry
89069	biomaterials	materials science
145448	biomechanical engineering	mechanical engineering
145545	biomechanical engineering	engineering
170009	biophysics	chemistry
98148	botany	geology
98189	botany	social science
98206	botany	genetics
98265	botany	religion
98313	botany	geography
98084	botany	physics
98274	botany	plant science
98300	botany	chemistry
66991	cancer biology	microbiology
105777	cell biology	microbiology
105967	cell biology	chemistry
105873	cell biology	genetics
105857	cell biology	engineering
28538	cellular neuroscience	science
28421	cellular neuroscience	neuroscience
137731	cellular physiology	physiology
203274	chemical engineering	engineering
196180	chemistry	geography
10734	civil engineering	mathematics
10696	civil engineering	engineering
10498	civil engineering	science
125834	classical archaeology and art history	classics
27516	classical literature and philology	classics
2450	classics	networks
2641	classics	humanities
2646	classics	composition
2288	classics	music
2266	classics	analysis
151531	climate	geography
166997	clinical nutrition	nutrition
79312	clinical psychology	psychology
134406	cognitive neuroscience	neuroscience
134785	cognitive neuroscience	psychology
134524	cognitive neuroscience	science
84272	cognitive psychology	humanities
84209	cognitive psychology	engineering
84273	cognitive psychology	psychology
