0	anthropology	social science
1	economics	social science
2	political science	social science
3	human geography	geography
4	anthropological linguistics	anthropology
5	applied linguistics	linguistics
6	computational linguistics	linguistics
7	discourse linguistics	linguistics
8	french linguistics	linguistics
11	neurolinguistics	linguistics
13	psycholinguistics	linguistics
14	sociolinguistics	linguistics
15	spanish linguistics	linguistics
16	typological linguistics	linguistics
18	biogeochemistry	geochemistry
21	environmental health	public health
24	social psychology and interaction	social psychology
25	immunology of infectious disease	immunology
30	behavioral ecology	cell biology
35	atmospheric sciences	environmental sciences
36	human nutrition	environmental sciences
39	public administration	social science
40	criminology	sociology
41	regional sociology	sociology
43	social anthropology	sociology
44	social history	sociology
48	molecular biology	genetics
49	molecular genetics	genetics
51	biochemistry	cell biology
52	developmental biology	cell biology
53	history of religions of eastern origins	history of religion
54	history of religions of western origin	history of religion
55	environmental microbiology	microbiology
56	food microbiology	microbiology
57	pathogenic microbiology	microbiology
58	behavioral ecology	cell biology
61	philosophy of religion	metaphysics
62	philosophy of science	metaphysics
63	physical science	science
64	logic and foundations of mathematics	logic and foundations
65	cultural anthropology	anthropology
66	linguistic anthropology	anthropology
67	social anthropology	anthropology
69	nutritional epidemiology	epidemiology
72	plant breeding	genetics
73	food processing	manufacturing
79	molecular physiology	physiology
80	inorganic chemistry	organic chemistry
81	microbial ecology	organic chemistry
82	pragmatics	linguistics
83	behavioral economics	economics
84	international economics	economics
85	labor economics	economics
86	macroeconomics	economics
87	public economics	economics
90	classical archaeology and art history	classics
91	classical literature and philology	classics
92	comparative literature	social science
94	communication technology and new media	communication
98	interpersonal/small group communication	communication
109	endocrinology	zoology
110	paleontology	zoology
111	parasitology	zoology
113	plant pathology	horticulture
114	meteorology	oceanography
115	biomechanical engineering	mechanical engineering
117	astrodynamics	physics
120	biochemical nutrition	nutrition
123	comparative nutrition	nutrition
125	genetic nutrition	nutrition
126	human nutrition	nutrition
127	international nutrition	nutrition
128	molecular nutrition	nutrition
129	literature in english, north america, ethnic and minority	literature in english, north america
130	ethnomusicology	musicology
131	cancer biology	molecular biology
133	digital circuits	circuits
134	animal science	science
137	cellular neuroscience	biochemistry
138	cognitive neuroscience	science
139	computational neuroscience	science
140	computer science	science
141	crop sciences	science
144	earth science	science
146	engineering science	science
147	environmental sciences	science
148	food science	science
149	forest sciences	science
150	geographic information sciences	science
152	geophysics	science
153	life science	science
154	materials science	science
155	membrane science	science
157	microbiology	science
159	neuroscience	science
160	physical science	science
161	physiology	cell biology
162	plant science	science
165	social science	science
166	soil science	science
176	contemporary art history	history
179	economic history	sociology
180	european history	history
181	gender history	sociology
182	history of philosophy	philosophy
184	history of religions of eastern origins	history
185	history of religions of western origin	history
186	history of science, technology, and medicine	history
188	islamic world/near east history	history
191	military history	history
192	political history	history
196	women’s history	history
197	history of philosophy	philosophy
198	dynamics/dynamical systems	dynamical systems
200	aerospace engineering	engineering
202	biological engineering	engineering
204	biomechanical engineering	engineering
205	biomedical	engineering
206	chemical engineering	engineering
207	civil engineering	engineering
208	cognitive psychology	psychology
210	computer engineering	engineering
215	electrical engineering	engineering
216	engineering physics	engineering
217	environmental engineering	engineering
219	geotechnical engineering	engineering
220	industrial engineering	engineering
224	materials science	engineering
225	mechanical engineering	engineering
227	ocean engineering	engineering
229	petroleum engineering	engineering
233	social science	humanities
234	software engineering	engineering
235	structural engineering	engineering
236	systems engineering	engineering
241	cultural anthropology	social science
242	english language and literature	humanities
247	international relations	social science
248	linguistics	social science
256	biophysics	biochemistry
257	genetics	biochemistry
258	immunology	biochemistry
259	organic chemistry	biochemistry
260	structural biology	biochemistry
261	epistemology	metaphysics
262	philosophy of mind	metaphysics
263	algorithms	computer science
264	artificial intelligence	computer science
265	computational biology	computer science
267	programming languages	computer science
268	semantics	computer science
269	software engineering	computer science
270	algebra	mathematics
271	algebraic geometry	mathematics
273	applied mathematics	mathematics
275	computer science	mathematics
277	dynamical systems	mathematics
278	fluid dynamics	mathematics
280	multidisciplinary design optimization	mathematics
281	non-linear dynamics	mathematics
282	number theory	mathematics
283	numerical analysis	mathematics
284	operational research	engineering
285	ordinary differential equations	mathematics
286	partial differential equations	mathematics
287	physics	mathematics
289	quantum physics	mathematics
291	set theory	mathematics
293	ancient philosophy	philosophy
294	continental philosophy	philosophy
296	philosophy of language	philosophy
297	philosophy of mind	philosophy
298	philosophy of religion	philosophy
299	philosophy of science	philosophy
302	cellular neuroscience	biochemistry
303	cognitive neuroscience	neuroscience
304	computational neuroscience	neuroscience
310	ethics and political philosophy	ethics
312	clinical psychology	psychology
313	cognitive psychology	psychology
314	community psychology	psychology
315	developmental psychology	psychology
316	health psychology	psychology
317	psychology of movement	psychology
318	social psychology	psychology
322	information systems	engineering
325	phonetics	linguistics
329	virology	biochemistry
330	cosmology, relativity, and gravity	cosmology
331	analytical chemistry	chemistry
332	biochemistry	chemistry
336	environmental chemistry	chemistry
339	inorganic chemistry	chemistry
340	materials chemistry	chemistry
341	medicinal chemistry	chemistry
342	medicinal-pharmaceutical chemistry	chemistry
343	organic chemistry	chemistry
344	pharmacology	chemistry
345	physical chemistry	chemistry
346	polymer chemistry	chemistry
347	astrophysics and astronomy	physics
348	biophysics	physics
349	condensed matter physics	physics
352	fluid mechanics	physics
353	geophysics	physics
356	nuclear physics	physics
358	quantum physics	physics
361	humanities	science
362	mathematics	science
363	logic and foundations	science
364	zoology	science
365	cell biology	science
366	applied mechanics	science
367	literature in english, north america	science
