10	morphology	linguistics
11	neurolinguistics	linguistics
12	phonology	linguistics
13	psycholinguistics	linguistics
14	sociolinguistics	linguistics
16	typological linguistics	linguistics
56	food microbiology	microbiology
57	pathogenic microbiology	microbiology
80	inorganic chemistry	organic chemistry
81	microbial ecology	organic chemistry
95	digital communications	communication
96	graphics	communication
99	mass communication	communication
101	music	communication
102	networks	communication
103	organizational communication	communication
104	os	communication
107	syntax	communication
108	theatre	communication
115	biomechanical engineering	mechanical engineering
116	biomechanics	mechanical engineering
198	dynamics/dynamical systems	dynamical systems
293	ancient philosophy	philosophy
295	feminist philosophy	philosophy
296	philosophy of language	philosophy
297	philosophy of mind	philosophy
298	philosophy of religion	philosophy
299	philosophy of science	philosophy
